date	julian_day	year	time	Secchi meter 	temperature	salinity	SiO2	PO4	NO2	NO3	NOX	NH4	HPLC Chla	BBE Chla	DIN	HW Zeit 1	HW Zeit 2	NW Zeit 1	NW Zeit 2
12/8/05	218	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:45	14:59	9:26	21:55
12/8/06	219	2012	7:20	6.5	17.4	32.191	4.85	0.09	0.15	1.94	2.09	1.23	NA	2.31	3.32	3:24	15:37	10:01	22:29
12/8/07	220	2012	7:19	4.8	17	32.447	5.82	NA	0.15	1.42	1.57	0.16	NA	2.4	1.73	3:59	16:12	10:33	22:59
12/8/08	221	2012	7:22	4.3	17	32.185	5.89	0.47	0.21	1.74	1.94	1.43	NA	2.91	3.38	4:32	16:46	11:06	23:28
12/8/09	222	2012	7:09	4.7	17.1	32.127	5.82	0.46	0.17	1.55	1.72	0.51	NA	2.61	2.23	5:06	17:22	11:39	23:58
12/8/10	223	2012	7:06	4.7	17.5	31.25	4.89	NA	0.14	1.23	1.36	1.38	NA	3.53	2.75	5:41	18:01	NA	12:17
12/8/11	224	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:25	18:55	0:35	0:00
12/8/12	225	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:28	20:09	1:34	14:20
12/8/13	226	2012	7:28	4.5	17.5	31.591	5.33	0.29	0.15	1.81	1.97	2.42	NA	2.875	4.39	8:48	21:31	2:52	15:44
12/8/14	227	2012	7:45	5.2	17.5	31.996	5.31	0.39	0.16	0.89	1.05	0.45	NA	2.435	1.5	10:07	22:43	4:14	16:59
12/8/15	228	2012	7:06	4.2	17.5	32.406	2.57	0.1	0.09	0.76	0.84	0.31	NA	4.655	1.15	11:10	23:40	5:23	17:58
12/8/16	229	2012	7:32	3.9	17.6	32.23	1.63	0.29	0.08	0.61	0.69	0.87	NA	6.815	1.56	NA	12:00	6:17	18:46
12/8/17	230	2012	7:40	4.3	17.5	32.791	1.71	0.09	0.07	0.69	0.76	1.24	NA	3.43	1.99	0:26	12:41	7:04	19:29
12/8/18	231	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:07	13:19	7:45	20:09
12/8/19	232	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:44	13:56	8:24	20:47
12/8/20	233	2012	7:16	5.5	18.2	32.681	2.46	0.46	0.1	1.96	2.06	1.5	NA	3.08	3.55	2:20	14:31	9:00	21:23
12/8/21	234	2012	7:23	5	18	32.611	3.17	0.22	0.06	1.2	1.26	1.4	NA	2.83	2.67	2:56	15:08	9:35	22:00
12/8/22	235	2012	7:10	5.1	18	32.6	3.63	0.06	0.1	1.03	1.13	1.43	NA	3.155	2.56	3:34	15:50	10:15	22:41
12/8/23	236	2012	7:30	3.1	17.9	32.791	3.77	0.52	0.07	0.82	0.89	1.25	NA	2.425	2.14	4:17	16:35	10:59	23:22
12/8/24	237	2012	7:02	5.1	18	32.553	4.64	0.2	0.33	1.65	1.97	0.67	NA	2.625	2.65	5:01	17:21	11:42	NA
12/8/25	238	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:46	18:13	0:03	12:29
12/8/26	239	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:42	19:22	0:53	13:33
12/8/27	240	2012	7:25	3.1	17.5	32.548	5.82	0.37	0.27	1.47	1.74	2	NA	2.075	3.74	7:59	20:49	2:07	14:58
12/8/28	241	2012	7:35	4.8	17.9	32.426	6.65	0.69	0.24	1.39	1.63	NA	NA	2.785	1.63	9:28	22:16	3:37	16:29
12/8/29	242	2012	5:14	5	17.9	32.666	6.85	0.36	0.15	1	1.15	1.84	NA	2.41	2.99	10:45	23:27	5:00	17:45
12/8/30	243	2012	NA	NA	NA	32.77	7.09	0.57	0.12	1.06	1.17	1.54	NA	2.57	2.71	11:45	NA	6:06	18:41
12/8/31	244	2012	7:04	4.3	17.8	32.855	6.24	0.37	0.1	0.71	0.81	0.71	NA	1.78	1.52	0:19	12:33	6:57	19:27
12/9/01	245	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:02	13:15	7:42	20:00
12/9/02	246	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:42	13:55	8:23	20:48
12/9/03	247	2012	7:27	4.7	17.5	32.623	8.13	0.69	0.19	1.53	1.71	1	NA	1.98	2.71	2:19	14:32	9:00	21:23
12/9/04	248	2012	7:46	3.9	17.9	32.638	8.77	0.57	0.14	0.4	0.54	0.79	NA	1.62	1.33	2:53	15:07	9:33	21:53
12/9/05	249	2012	7:07	4.1	17.8	32.849	8.62	0.28	0.22	1.18	1.39	0.38	NA	1.34	1.77	3:24	15:39	10:03	22:21
12/9/06	250	2012	6:35	3.9	17.5	32.605	8.22	0.46	0.16	1.44	1.61	1.24	NA	1.73	2.84	3:55	16:11	10:33	22:48
12/9/07	251	2012	7:40	2.8	17.5	32.572	7.26	0.48	0.16	1.29	1.45	2.14	NA	1.74	3.59	4:25	16:43	11:04	23:15
12/9/08	252	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:57	17:18	11:35	23:46
12/9/09	253	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:35	18:06	NA	12:16
12/9/10	254	2012	7:37	4	17.9	32.238	7.66	0.64	0.19	1.87	2.06	2.22	NA	2.26	4.28	6:34	19:18	0:37	13:24
12/9/11	255	2012	7:00	4.5	17.9	32.43	10.49	0.59	0.24	2.15	2.39	0.9	NA	NA	3.29	7:56	20:46	1:57	14:53
12/9/12	256	2012	7:15	4	17.5	32.33	7.82	0.48	0.21	1.85	2.06	1.67	NA	1.995	3.72	9:24	22:09	3:30	16:19
12/9/13	257	2012	7:00	3.6	17.3	32.11	8.46	0.57	0.24	2.54	2.78	1.55	NA	1.205	4.32	10:36	23:12	4:49	17:27
12/9/14	258	2012	7:10	2.6	17.4	32.361	11.14	0.5	0.4	3.25	3.65	1.09	NA	1.67	4.74	11:29	23:58	5:48	18:16
12/9/15	259	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12:10	6:35	18:59
12/9/16	260	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:38	12:50	7:17	19:39
12/9/17	261	2012	8:25	2.8	17.2	32.171	11.77	0.99	0.4	3.35	3.74	1.56	NA	1.57	5.3	1:15	13:29	7:57	20:19
12/9/18	262	2012	7:00	3	17	32.167	11.58	1.1	0.33	2.86	3.19	1.6	NA	1.16	4.79	1:53	14:08	8:36	20:59
12/9/19	263	2012	6:55	2.1	16.6	32.328	11.33	0.95	0.33	3.05	3.38	1.64	NA	1.155	5.01	2:32	14:49	9:06	21:39
12/9/20	264	2012	6:10	2.1	16.4	32.321	10.63	0.7	0.34	2.6	2.94	2.28	NA	1.425	5.22	3:12	15:31	9:57	22:20
12/9/21	265	2012	6:55	2	16.2	32.462	10.76	0.59	0.38	3.79	4.17	2.93	NA	1.335	7.09	3:54	16:16	10:41	23:00
12/9/22	266	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:37	17:04	11:25	23:43
12/9/23	267	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:26	17:59	NA	12:15
12/9/24	268	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:26	19:13	0:37	13:21
12/9/25	269	2012	6:55	1.8	15.8	32.257	11.31	0.73	0.4	3.66	4.06	1.84	NA	1.115	5.9	7:46	20:43	1:53	14:49
12/9/26	270	2012	7:30	2.9	15.5	32.367	11.45	1.04	0.37	3.27	3.65	1.92	NA	1.01	5.56	9:17	22:12	3:27	16:22
12/9/27	271	2012	7:35	3.7	15.8	32.745	11.01	1.04	0.31	2.97	3.28	2.31	NA	1.405	5.59	10:36	23:18	4:52	17:35
12/9/28	272	2012	7:20	2.5	15.4	32.481	11.03	0.64	0.31	2.89	3.21	1.86	NA	1.05	5.07	11:31	NA	5:54	18:24
12/9/29	273	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:02	12:11	6:37	19:02
12/9/30	274	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:36	12:50	7:16	19:40
12/10/01	275	2012	7:40	1.8	15.4	32.623	10.49	0.6	0.33	2.66	2.99	1.65	NA	1.24	4.64	1:15	13:28	7:56	20:17
12/10/02	276	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:51	14:04	8:33	20:50
12/10/03	277	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:23	14:38	9:05	21:19
12/10/04	278	2012	7:15	2.6	15.1	32.819	8.1	0.71	0.23	1.86	2.09	1.46	NA	1.08	3.55	2:53	15:09	9:35	21:47
12/10/05	279	2012	7:30	2.6	15.2	NA	9.92	0.46	0.23	1.45	1.68	1.07	NA	1.235	2.75	3:21	15:41	10:04	22:15
12/10/06	280	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:51	16:12	10:33	22:42
12/10/07	281	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:23	16:46	11:05	23:11
12/10/08	282	2012	7:05	2	14.4	32.789	7.76	0.58	0.34	2.98	3.31	1.05	NA	2.11	4.36	4:59	17:30	11:40	23:56
12/10/09	283	2012	7:05	1.5	13.9	32.266	10.44	0.94	0.6	4.03	4.63	1.57	NA	1.405	6.2	5:51	18:34	NA	12:39
12/10/10	284	2012	7:10	2	13.3	31.598	8.92	NA	0.89	7.6	8.49	1.28	NA	1.845	9.77	7:07	19:59	1:09	14:03
12/10/11	285	2012	7:15	2.1	13.1	31.373	14.85	NA	1.09	9.58	10.67	1.58	NA	1.56	12.25	8:34	21:25	2:40	15:32
12/10/12	286	2012	6:45	2.5	13.1	31.996	13.98	NA	0.64	5.95	6.59	1.9	NA	1.195	8.49	9:51	22:32	4:05	16:44
12/10/13	287	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:49	23:21	5:09	17:37
12/10/14	288	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:35	NA	5:59	18:23
12/10/15	289	2012	7:15	3.2	13.5	32.746	6.44	0.72	0.29	2.95	3.24	1.04	NA	1.235	4.28	0:03	12:18	6:44	19:07
12/10/16	290	2012	7:25	2.8	13.6	32.905	5.4	0.46	0.27	2.14	2.4	0.88	NA	1.005	3.28	0:44	13:02	7:29	19:51
12/10/17	291	2012	7:15	1.8	13.3	33.088	6.58	0.55	0.28	1.58	1.86	0.82	NA	2.09	2.67	1:25	13:46	8:13	23:35
12/10/18	292	2012	7:25	2	13.8	33.089	4.49	0.59	0.14	2.39	2.54	1.31	NA	1.43	3.84	2:07	14:31	8:57	21:20
12/10/19	293	2012	7:35	3.8	13.8	32.977	4.67	0.56	0.24	1.78	2.02	1.51	NA	1.275	3.53	2:51	15:16	9:42	22:02
12/10/20	294	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3:34	16:02	10:27	22:43
12/10/21	295	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4:19	16:51	11:13	23:27
12/10/22	296	2012	7:00	3.6	13.8	33.28	3.72	0.67	0.11	1.19	1.29	1.42	NA	1.06	2.71	5:10	17:49	NA	12:04
12/10/23	297	2012	7:00	3.4	13.7	33.276	3.61	0.82	0.17	0.58	0.75	1.68	NA	0.89	2.42	6:12	19:01	0:22	13:10
12/10/24	298	2012	7:40	5.8	13.8	33.222	3.49	0.58	0.16	1.02	1.19	1.6	NA	0.91	2.79	7:30	20:26	1:03	14:32
12/10/25	299	2012	7:45	4.4	13.5	33.278	4.98	0.94	0.25	1.1	1.35	1.74	NA	NA	3.09	8:56	21:49	3:04	16:00
12/10/26	300	2012	6:45	1	13	33.281	4.92	0.63	0.23	1.52	1.76	2.32	NA	NA	4.08	10:12	22:53	4:27	17:10
12/10/27	301	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:06	23:35	5:27	17:55
12/10/28	302	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:45	23:09	5:09	17:30
12/10/29	303	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11:22	23:46	5:48	18:07
12/10/30	304	2012	13:00	3.8	12.4	33.026	4.82	0.9	0.18	2.14	2.33	1.4	NA	1.48	3.72	NA	12:02	6:28	18:45
12/10/31	305	2012	8:10	3.5	12.1	33.356	3.89	0.66	0.17	1.14	1.3	1.4	NA	1.1	2.7	0:23	12:39	7:07	19:19
12/11/01	306	2012	8:25	3.6	11.9	32.54	3.82	1.36	0.12	1.08	1.19	1.22	NA	1.295	2.41	0:56	13:12	7:40	19:50
12/11/02	307	2012	7:55	3.3	11.6	33.49	3.74	0.63	0.17	1.32	1.49	1.28	NA	1.065	2.77	1:26	13:44	8:11	20:20
12/11/03	308	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:56	14:17	8:41	20:49
12/11/04	309	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:27	14:50	9:10	21:18
12/11/05	310	2012	8:15	3.6	11.3	32.945	2.89	1.2	0.14	2.31	2.45	1.62	NA	1.9	4.07	2:59	15:24	9:41	21:48
12/11/06	311	2012	7:40	4	11.2	33.732	3.31	0.6	0.12	1.33	1.45	NA	NA	1.115	11.52	3:35	16:05	10:17	22:29
12/11/07	312	2012	8:25	3.4	11.4	33.598	3.64	1.17	0.12	0.93	1.04	1.47	NA	1.05	2.51	4:20	16:59	11:08	23:29
12/11/08	313	2012	7:45	1.7	11.1	32.632	3.26	1.06	0.22	1.15	1.37	1.2	NA	0.95	2.57	5:23	18:12	NA	12:18
12/11/09	314	2012	7:30	1.7	11.1	33.48	4.98	1.03	0.32	1.85	2.17	1.38	NA	1.175	3.55	6:40	19:32	0:49	13:38
12/11/10	315	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:58	20:42	2:11	14:51
12/11/11	316	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:03	21:39	3:21	15:52
12/11/12	317	2012	7:55	3.4	10.8	33.498	4.29	0.64	0.19	2.28	2.48	1.03	NA	0.795	3.51	9:58	22:28	4:19	16:45
12/11/13	318	2012	8:25	4.2	10.3	33.491	4.37	0.59	0.19	1.79	1.98	1.31	NA	0.815	3.28	10:49	23:15	5:12	17:37
12/11/14	319	2012	8:25	4.4	10.8	33.509	4.41	0.63	0.21	1.81	2.02	3.22	NA	0.725	5.24	11:36	NA	6:03	18:26
12/11/15	320	2012	8:10	4.2	10.9	33.317	NA	0.53	0.19	1.74	1.93	1.94	NA	0.65	3.88	0:00	12:25	6:52	19:14
12/11/16	321	2012	8:00	4.6	10.6	33.531	4.23	0.69	0.23	1.99	2.22	0.8	NA	0.61	3.02	0:46	13:15	7:40	20:02
12/11/17	322	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:33	14:05	8:30	20:48
12/11/18	323	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2:21	14:54	9:18	21:31
12/11/19	324	2012	8:05	5	10.5	33.565	4	0.78	0.19	2.17	2.36	1.72	NA	0.77	4.08	3:07	15:42	10:05	22:15
12/11/20	325	2012	8:45	5	10.4	33.51	3.81	0.68	0.18	1.66	1.83	0.97	NA	1.07	2.8	3:57	16:36	10:55	23:07
12/11/21	326	2012	8:35	5	9.8	33.529	NA	0.43	0.19	1.71	1.9	1.34	NA	0.515	3.24	4:55	17:38	11:53	NA
12/11/22	327	2012	7:30	4.5	10.1	33.495	4.16	0.66	0.21	1.88	2.1	1.21	NA	0.755	3.31	6:02	18:50	0:10	13:01
12/11/23	328	2012	7:40	2.1	10	NA	3.29	0.68	0.27	1.98	2.25	1.36	NA	0.925	3.61	7:18	20:04	1:24	14:15
12/11/24	329	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:29	21:08	2:40	15:22
12/11/25	330	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:28	21:58	3:46	16:14
12/11/26	331	2012	8:10	0.7	10	33.943	2.8	0.88	0.22	1.7	1.91	0.89	NA	1.185	2.8	10:14	22:39	4:36	16:56
12/11/27	332	2012	8:30	1.5	8.9	33.502	3.26	0.93	0.11	1.61	1.72	1.46	NA	1.255	3.18	10:56	23:19	5:20	17:37
12/11/28	333	2012	8:00	1.7	9.7	33.634	3.21	0.84	0.19	1.81	2	2.05	NA	0.875	4.05	11:38	23:58	6:03	18:17
12/11/29	334	2012	7:35	1.9	9.5	33.876	6.64	NA	0.19	1.68	1.88	2.36	NA	0.93	4.24	NA	12:17	6:43	18:54
12/11/30	335	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:33	12:51	7:18	18:27
12/12/01	336	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:06	13:25	7:51	19:59
12/12/02	337	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:38	14:00	8:24	20:31
12/12/03	338	2012	8:50	2.8	8.8	33.704	3.73	0.47	0.21	1.81	2.02	1.37	NA	0.515	3.38	2:11	14:33	8:55	21:01
12/12/04	339	2012	8:00	2.8	8.8	33.614	4.01	0.6	0.23	1.48	1.71	0.8	NA	1.725	2.51	2:42	15:00	9:27	21:34
12/12/05	340	2012	8:00	3	8.2	33.565	3.98	0.53	0.19	2.18	2.37	0.58	NA	0.71	2.96	3:17	15:46	10:03	22:12
12/12/06	341	2012	7:50	1.8	8	33.563	3.33	0.62	0.22	1.64	1.85	2.12	NA	1.225	3.97	3:57	16:32	10:47	23:00
12/12/07	342	2012	7:50	1.8	8.2	33.495	3.77	0.7	0.23	2.03	2.26	2.74	NA	0.765	5	4:48	17:29	11:40	NA
12/12/08	343	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5:52	18:38	0:03	12:45
12/12/09	344	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:04	19:49	1:17	13:56
12/12/10	345	2012	7:15	1.4	7.6	33.59	4.26	0.57	0.28	3.01	3.28	1.8	NA	0.745	5.08	8:17	20:56	2:31	15:06
12/12/11	346	2012	8:50	2.3	6.4	33.521	6.85	0.54	0.29	2.68	2.98	1.69	NA	0.815	4.66	9:23	21:56	3:40	16:11
12/12/12	347	2012	9:00	2.3	7.4	33.541	7.74	0.64	0.23	3.24	3.47	2.04	NA	0.81	5.51	10:24	22:51	4:44	17:12
12/12/13	348	2012	8:10	2.6	7.1	33.302	7.5	0.54	0.32	2.03	2.35	1.62	NA	0.99	3.97	11:19	23:43	5:44	18:07
12/12/14	349	2012	8:05	3	6.8	33.531	4.02	0.49	0.38	3.24	3.62	2.09	NA	0.56	5.71	NA	12:11	6:37	15:57
12/12/15	350	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:31	13:03	7:28	19:47
12/12/16	351	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:21	13:56	8:20	20:37
12/12/17	352	2012	8:50	4.5	7.3	33.404	4.24	0.47	0.31	3.47	3.78	1.17	NA	1.815	4.95	2:11	14:45	9:11	21:33
12/12/18	353	2012	8:25	5.3	7.2	33.35	3.72	0.59	0.29	3.74	4.03	2.39	NA	0.575	6.42	2:58	15:31	9:56	22:03
12/12/19	354	2012	8:50	4.7	7.2	33.308	4.27	0.72	0.42	3.81	4.22	2.27	NA	1.08	6.49	3:43	16:16	10:40	22:46
12/12/20	355	2012	8:20	4.7	6.8	33.373	4.27	NA	0.3	4.15	4.46	2.16	NA	1.03	6.61	4:31	17:05	11:25	23:34
12/12/21	356	2012	7:50	3.3	6.2	33.385	4.1	0.52	0.34	4.06	4.4	3.11	NA	1.335	7.52	5:24	18:00	NA	12:15
12/12/22	357	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6:24	19:02	0:31	13:13
12/12/23	358	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7:31	20:09	1:39	14:18
12/12/24	359	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8:39	21:12	2:52	15:23
12/12/25	360	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9:39	22:07	3:58	16:19
12/12/26	361	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10:30	22:54	4:53	17:09
12/12/27	362	2012	12:45	3	6.6	33.404	5.2	0.61	0.73	6.38	7.11	1.23	NA	1.15	8.34	11:16	23:36	5:40	17:53
12/12/28	363	2012	9:00	3.3	6.2	33.381	5.53	0.61	0.79	4.92	5.71	1.4	NA	0.595	7.11	11:57	NA	6:21	18:33
12/12/29	364	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:14	12:35	6:59	19:09
12/12/30	365	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0:50	13:11	7:35	19:45
12/12/31	366	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1:24	13:45	8:10	20:17
